year,basin,region,no,name,time,intensity,lat,lon
2004,WP,MM,1,SUDAL,2004-04-02:00:00:00,TS,6.9,153.6
2004,WP,MM,2,SUDAL,2004-04-02:03:00:00,TS,6.80002,153.39
2004,WP,MM,3,SUDAL,2004-04-02:06:00:00,TS,6.7,153.2
2004,WP,MM,4,SUDAL,2004-04-02:09:00:00,TS,6.59999,153.043
2004,WP,MM,5,SUDAL,2004-04-02:12:00:00,TS,6.5,152.9
2004,WP,MM,6,SUDAL,2004-04-02:15:00:00,TS,6.39999,152.758
2004,WP,MM,7,SUDAL,2004-04-02:18:00:00,TS,6.35,152.667
2004,WP,MM,8,SUDAL,2004-04-02:21:00:00,TS,6.28314,152.476
2004,WP,MM,9,SUDAL,2004-04-03:00:00:00,TS,6.25,152.26
2004,WP,MM,10,SUDAL,2004-04-03:03:00:00,TS,6.27748,152.053
2004,WP,MM,11,SUDAL,2004-04-03:06:00:00,TS,6.33333,151.833
2004,WP,MM,12,SUDAL,2004-04-03:09:00:00,TS,6.42417,151.583
2004,WP,MM,13,SUDAL,2004-04-03:12:00:00,TS,6.5,151.333
2004,WP,MM,14,SUDAL,2004-04-03:15:00:00,TS,6.49582,151.109
2004,WP,MM,15,SUDAL,2004-04-03:18:00:00,TS,6.46667,150.9
2004,WP,MM,16,SUDAL,2004-04-03:21:00:00,TS,6.45165,150.705
2004,WP,MM,17,SUDAL,2004-04-04:00:00:00,TS,6.46667,150.5
2004,WP,MM,18,SUDAL,2004-04-04:03:00:00,TS,6.52,150.253
2004,WP,MM,19,SUDAL,2004-04-04:06:00:00,TS,6.63333,150
2004,WP,MM,20,SUDAL,2004-04-04:09:00:00,TS,6.79833,149.768
2004,WP,MM,21,SUDAL,2004-04-04:12:00:00,TS,7.02308,149.569
2004,WP,MM,22,SUDAL,2004-04-04:15:00:00,TS,7.28894,149.364
2004,WP,MM,23,SUDAL,2004-04-04:18:00:00,TS,7.59333,149.193
2004,WP,MM,24,SUDAL,2004-04-04:21:00:00,TS,7.94123,149.112
2004,WP,MM,25,SUDAL,2004-04-05:00:00:00,TS,8.3,149.075
2004,WP,MM,26,SUDAL,2004-04-05:03:00:00,TS,8.58124,148.979
2004,WP,MM,27,SUDAL,2004-04-05:06:00:00,TS,8.825,148.85
2004,WP,MM,28,SUDAL,2004-04-05:09:00:00,TS,9.08493,148.734
2004,WP,MM,29,SUDAL,2004-04-05:12:00:00,TS,9.3,148.525
2004,WP,MM,30,SUDAL,2004-04-05:15:00:00,TS,9.46885,148.128
2004,WP,MM,31,SUDAL,2004-04-05:18:00:00,TS,9.525,147.675
2004,WP,MM,32,SUDAL,2004-04-05:21:00:00,TS,9.41177,147.323
2004,WP,MM,33,SUDAL,2004-04-06:00:00:00,TS,9.25,146.975
2004,WP,MM,34,SUDAL,2004-04-06:03:00:00,TS,9.155,146.566
2004,WP,MM,35,SUDAL,2004-04-06:06:00:00,TS,9.15,146.15
2004,WP,MM,36,SUDAL,2004-04-06:09:00:00,TS,9.27312,145.749
2004,WP,MM,37,SUDAL,2004-04-06:12:00:00,TS,9.475,145.4
2004,WP,MM,38,SUDAL,2004-04-06:15:00:00,TS,9.7005,145.164
2004,WP,MM,39,SUDAL,2004-04-06:18:00:00,TS,9.9,144.925
2004,WP,MM,40,SUDAL,2004-04-06:21:00:00,TS,10.0106,144.581
2004,WP,MM,41,SUDAL,2004-04-07:00:00:00,TS,10.05,144.15
2004,WP,MM,42,SUDAL,2004-04-07:03:00:00,TS,10.0588,143.633
2004,WP,MM,43,SUDAL,2004-04-07:06:00:00,TS,10,143.1
2004,WP,MM,44,SUDAL,2004-04-07:09:00:00,TS,9.87053,142.644
2004,WP,MM,45,SUDAL,2004-04-07:12:00:00,TS,9.7,142.225
2004,WP,MM,46,SUDAL,2004-04-07:15:00:00,TS,9.53368,141.821
2004,WP,MM,47,SUDAL,2004-04-07:18:00:00,TS,9.375,141.425
2004,WP,MM,48,SUDAL,2004-04-07:21:00:00,TS,9.24624,141.005
2004,WP,MM,49,SUDAL,2004-04-08:00:00:00,TS,9.125,140.6
2004,WP,MM,50,SUDAL,2004-04-08:03:00:00,TS,8.97242,140.248
2004,WP,MM,51,SUDAL,2004-04-08:06:00:00,TS,8.85,139.9
